property_id,item_type,group_or_category,name,tooltip
10983,FACILITY,Available in all rooms,Baby cot (upon request),
10983,FACILITY,Available in all rooms,Bathrobes,
10983,FACILITY,Available in all rooms,Blackout curtains,
10983,FACILITY,Available in all rooms,Carpeting,
10983,FACILITY,Available in all rooms,Coffee/tea maker,
10983,FACILITY,Available in all rooms,Desk,
10983,FACILITY,Available in all rooms,Electric kettle,
10983,FACILITY,Available in all rooms,Free bottled water,
10983,FACILITY,Available in all rooms,Fruits/snacks,
10983,FACILITY,Available in all rooms,Hair dryer,
10983,FACILITY,Available in all rooms,In-room safe box,
10983,FACILITY,Available in all rooms,Internet access – wireless,
10983,FACILITY,Available in all rooms,Ironing facilities,
10983,FACILITY,Available in all rooms,Laptop safe box,
10983,FACILITY,Available in all rooms,Linens,
10983,FACILITY,Available in all rooms,Mini bar,
10983,FACILITY,Available in all rooms,Non-smoking,
10983,FACILITY,Available in all rooms,Private bathroom,
10983,FACILITY,Available in all rooms,Refrigerator,
10983,FACILITY,Available in all rooms,Safety/security feature,
10983,FACILITY,Available in all rooms,Satellite/cable channels,
10983,FACILITY,Available in all rooms,Shower,
10983,FACILITY,Available in all rooms,Slippers,
10983,FACILITY,Available in all rooms,Smoke detector,
10983,FACILITY,Available in all rooms,Socket near the bed,
10983,FACILITY,Available in all rooms,Telephone,
10983,FACILITY,Available in all rooms,Toiletries,
10983,FACILITY,Available in all rooms,Towels,
10983,FACILITY,Available in all rooms,Wake-up service,
10983,FACILITY,Available in all rooms,Window,
2235563,HIGHLIGHT,topic-highlight,Comfortable mattresses,"Beds receive frequent praise for comfort, with many guests noting good pillows, blankets and private curtains in dorms."
2235563,HIGHLIGHT,topic-highlight,Top value,"Very affordable rates and strong value for budget travelers, with multiple guests calling the hostel a bargain or worth the price."
2235563,HIGHLIGHT,topic-highlight,Great breakfast,"Complimentary simple breakfast is included for many bookings and is described as a welcome bonus, though not extensive."
2235563,HIGHLIGHT,topic-highlight,Ideal location,"Central District 1 location puts many attractions within walking distance, with repeated mentions of Ben Thanh Market, Independence/Reunification Palace, Saigon Centre and Vincom, and easy access to shopping and the airport."
2235563,HIGHLIGHT,topic-highlight,Great overall atmosphere,
2235563,HIGHLIGHT,topic-highlight,Attentive host service,"Staff are consistently friendly, helpful and accommodating; guests praise reception for practical assistance such as early check‑in help and recognizing repeat guests."
2235563,HIGHLIGHT,topic-highlight,Sparkling clean,"Bathrooms, showers and shared dorms are often described as clean and well maintained, with several reviews noting multiple toilets per floor."
2235563,HIGHLIGHT,topic-highlight,Well-appointed bathrooms,Plenty of toilets and showers per floor receive positive mention; several reviews describe bathrooms as spacious and supply shampoo and soap.
2235563,HIGHLIGHT,topic-highlight,Highly reviewed check-in/out,"Staff often assist early arrivals by offering a bed, storing luggage or allowing bathroom use before official check‑in times."
2235563,HIGHLIGHT,topic-highlight,Top rated room amenities,"Each bed often includes a curtain, lamp and blanket; lockers are described as large and the hostel sometimes provides towels, free shampoo and body wash."
2235563,HIGHLIGHT,property-facility,Airport transfer,"Airport transfer available! Additional charges may apply. To request, check the box on the booking form just before the payment page."
2235563,HIGHLIGHT,tourist-area,Located in Ho Chi Minh City tourist area,"This neighborhood is preferred by frequent travelers. Properties here have the highest location ratings, high review scores, and lots of bookings"
2235563,HIGHLIGHT,property-facility,Free Wi-Fi in all rooms!,
2235563,HIGHLIGHT,property-facility,Daily housekeeping,
2235563,HIGHLIGHT,property-facility,Concierge,
2235563,HIGHLIGHT,room-facility,Air conditioning,
2235563,HIGHLIGHT,property-facility,Check-in/out [express],
2235563,HIGHLIGHT,room-facility,Blackout curtains,
2235563,HIGHLIGHT,property-facility,Ticket services,
2235563,HIGHLIGHT,property-facility,Laundry service,
2235563,FACILITY,Languages spoken,English,
2235563,FACILITY,Languages spoken,Vietnamese,
2235563,FACILITY,Internet access,Free Wi-Fi in all rooms!,
2235563,FACILITY,Internet access,Internet,
2235563,FACILITY,Internet access,Internet services,
2235563,FACILITY,Internet access,Wi-Fi in public areas,
2235563,FACILITY,"Things to do, ways to relax",Ticket services,
2235563,FACILITY,"Things to do, ways to relax",Tours,
2235563,FACILITY,Cleanliness and safety,Cashless payment service,
2235563,FACILITY,Cleanliness and safety,First aid kit,
2235563,FACILITY,Cleanliness and safety,Physical distancing of at least 1 meter,
2235563,FACILITY,Cleanliness and safety,Room sanitization opt-out available,
2235563,FACILITY,Cleanliness and safety,Shared stationery removed,
2235563,FACILITY,Cleanliness and safety,Staff trained in safety protocol,
2235563,FACILITY,"Dining, drinking, and snacking",Asian breakfast,
2235563,FACILITY,"Dining, drinking, and snacking",Breakfast [continental],
2235563,FACILITY,"Dining, drinking, and snacking",Restaurants,
2235563,FACILITY,"Dining, drinking, and snacking",Room service,
2235563,FACILITY,Services and conveniences,Air conditioning in public area,
2235563,FACILITY,Services and conveniences,Concierge,
2235563,FACILITY,Services and conveniences,Daily housekeeping,
2235563,FACILITY,Services and conveniences,Dry cleaning,
2235563,FACILITY,Services and conveniences,Laundry service,
2235563,FACILITY,Services and conveniences,Lockers,
2235563,FACILITY,Services and conveniences,Luggage storage,
2235563,FACILITY,Services and conveniences,Shared lounge/TV area,
2235563,FACILITY,Services and conveniences,Smoke-free property,
2235563,FACILITY,Services and conveniences,Xerox/fax in business center,
2235563,FACILITY,Access,Adult-only property,
2235563,FACILITY,Access,CCTV in common areas,
2235563,FACILITY,Access,CCTV outside property,
2235563,FACILITY,Access,Check-in/out [express],
2235563,FACILITY,Access,Check-in [24-hour],
2235563,FACILITY,Access,Fire extinguisher,
2235563,FACILITY,Access,Front desk [24-hour],
2235563,FACILITY,Access,Non-smoking rooms,
2235563,FACILITY,Access,Security [24-hour],
2235563,FACILITY,Access,Smoke alarms,
2235563,FACILITY,Getting around,Airport transfer,
2235563,FACILITY,Getting around,Car park [charges apply],
2235563,FACILITY,Getting around,Shuttle service,
2235563,FACILITY,Getting around,Taxi service,
2235563,FACILITY,Available in all rooms,Air conditioning,
2235563,FACILITY,Available in all rooms,Blackout curtains,
2235563,FACILITY,Available in all rooms,Fire extinguisher,
2235563,FACILITY,Available in all rooms,Individual air conditioning,
2235563,FACILITY,Available in all rooms,Locker,
2235563,FACILITY,Available in all rooms,Shared bathroom,
2235563,FACILITY,Available in all rooms,Socket near the bed,
34480840,HIGHLIGHT,topic-highlight,Ideal location,"District 1 location within easy walking distance of Ben Thanh Market, Bui Viên, nearby bus stations (Samco, Virak Buntham, Giant Ibis, VET), War Remnants Museum, Center Mall and many restaurants and convenience stores"
34480840,HIGHLIGHT,topic-highlight,Top value,"Strong value for money for budget travelers is frequently noted, with many guests calling the property affordable and worthwhile for its price and location"
34480840,HIGHLIGHT,topic-highlight,Great Wi-Fi,"Wi‑Fi receives positive mentions as fast and reliable, suitable for calls and remote work"
34480840,HIGHLIGHT,topic-highlight,Top rated room amenities,Air conditioning performance is praised in many rooms as cold and effective for comfort
34480840,HIGHLIGHT,topic-highlight,Great food & dining,
34480840,HIGHLIGHT,topic-highlight,Highly rated by couple travelers,
34480840,HIGHLIGHT,topic-highlight,Airport connectivity,
34480840,HIGHLIGHT,topic-highlight,Great nearby transport,
34480840,HIGHLIGHT,topic-highlight,Attentive host service,"Staff frequently greet guests warmly, provide local recommendations, assist with luggage and check‑in, maintain a 24‑hour front desk, and respond quickly to maintenance issues"
34480840,HIGHLIGHT,topic-highlight,Sparkling clean,"Rooms, bathrooms and shared areas are often described as clean with regular housekeeping, hot showers, tidy linens and functioning lockers"
34480840,HIGHLIGHT,tourist-area,Located in Ho Chi Minh City tourist area,"This neighborhood is preferred by frequent travelers. Properties here have the highest location ratings, high review scores, and lots of bookings"
34480840,HIGHLIGHT,property-facility,Free Wi-Fi in all rooms!,
34480840,HIGHLIGHT,property-facility,Daily housekeeping,
34480840,HIGHLIGHT,room-facility,Air conditioning,
34480840,HIGHLIGHT,property-facility,Elevator,
34480840,HIGHLIGHT,property-facility,Laundry service,
34480840,HIGHLIGHT,property-facility,Luggage storage,
34480840,HIGHLIGHT,room-facility,Linens,
34480840,FACILITY,Languages spoken,English,
34480840,FACILITY,Languages spoken,Vietnamese,
34480840,FACILITY,Internet access,Free Wi-Fi in all rooms!,
34480840,FACILITY,Internet access,Internet,
34480840,FACILITY,Internet access,Internet services,
34480840,FACILITY,Internet access,Wi-Fi in public areas,
34480840,FACILITY,"Things to do, ways to relax",Ticket services,
34480840,FACILITY,"Things to do, ways to relax",Tours,
34480840,FACILITY,Cleanliness and safety,Anti-viral cleaning products,
34480840,FACILITY,Cleanliness and safety,Daily disinfection in all rooms,
34480840,FACILITY,Cleanliness and safety,Daily disinfection in common areas,
34480840,FACILITY,Cleanliness and safety,Guest rooms seal after sanitization,
34480840,FACILITY,Cleanliness and safety,Hand sanitizer,
34480840,FACILITY,Cleanliness and safety,Hot water linen and laundry washing,
34480840,FACILITY,Cleanliness and safety,Physical distancing of at least 1 meter,
34480840,FACILITY,Cleanliness and safety,Professional-grade sanitizing services,
34480840,FACILITY,Cleanliness and safety,Room sanitization opt-out available,
34480840,FACILITY,Cleanliness and safety,Rooms sanitized between stays,
34480840,FACILITY,Cleanliness and safety,Safe dining setup,
34480840,FACILITY,Cleanliness and safety,Shared stationery removed,
34480840,FACILITY,Cleanliness and safety,Staff trained in safety protocol,
34480840,FACILITY,"Dining, drinking, and snacking",Bottle of water,
34480840,FACILITY,Services and conveniences,Air conditioning in public area,
34480840,FACILITY,Services and conveniences,Currency exchange,
34480840,FACILITY,Services and conveniences,Daily housekeeping,
34480840,FACILITY,Services and conveniences,Dry cleaning,
34480840,FACILITY,Services and conveniences,Elevator,
34480840,FACILITY,Services and conveniences,Laundry service,
34480840,FACILITY,Services and conveniences,Lockers,
34480840,FACILITY,Services and conveniences,Luggage storage,
34480840,FACILITY,Services and conveniences,Safety deposit boxes,
34480840,FACILITY,Services and conveniences,Smoke-free property,
34480840,FACILITY,Services and conveniences,Terrace,
34480840,FACILITY,Access,CCTV in common areas,
34480840,FACILITY,Access,CCTV outside property,
34480840,FACILITY,Access,Check-in/out [express],
34480840,FACILITY,Access,Check-in [24-hour],
34480840,FACILITY,Access,Fire extinguisher,
34480840,FACILITY,Access,Front desk [24-hour],
34480840,FACILITY,Access,Non-smoking rooms,
34480840,FACILITY,Access,Safety/security feature,
34480840,FACILITY,Access,Security [24-hour],
34480840,FACILITY,Access,Smoke alarms,
34480840,FACILITY,Getting around,Airport transfer,
34480840,FACILITY,Getting around,Shuttle service,
34480840,FACILITY,Available in all rooms,Accessible by elevator,
34480840,FACILITY,Available in all rooms,Air conditioning,
34480840,FACILITY,Available in all rooms,Bathtub,
34480840,FACILITY,Available in all rooms,Fire extinguisher,
34480840,FACILITY,Available in all rooms,Hair dryer,
34480840,FACILITY,Available in all rooms,Individual air conditioning,
34480840,FACILITY,Available in all rooms,Linens,
34480840,FACILITY,Available in all rooms,Locker,
34480840,FACILITY,Available in all rooms,Safety/security feature,
34480840,FACILITY,Available in all rooms,Seating area,
34480840,FACILITY,Available in all rooms,Shower,
34480840,FACILITY,Available in all rooms,Smoke detector,
34480840,FACILITY,Available in all rooms,Socket near the bed,
34480840,FACILITY,Available in all rooms,Soundproofing,
34480840,FACILITY,Available in all rooms,Toiletries,
34480840,FACILITY,Available in all rooms,Towels,
34480840,FACILITY,Available in all rooms,Trash cans,
34480840,FACILITY,Available in all rooms,Window,
37272417,HIGHLIGHT,topic-highlight,Great food & dining,"Grandma Lu's banh mi shop/café on the ground floor serves praised banh mi and coffee right below the rooms, making quick meals easy."
37272417,HIGHLIGHT,topic-highlight,Ideal location,"Central spot in District 1 within walking distance of Japan Town, Little Tokyo, Ben Thanh Market, Vincom Trade Centre, Opera House and other main attractions."
37272417,HIGHLIGHT,topic-highlight,Top value,"Very good value for money for District 1: many guests call the rooms affordable, simple and worth the price for a short solo stay."
37272417,HIGHLIGHT,topic-highlight,Highly rated by couple travelers,
37272417,HIGHLIGHT,topic-highlight,Great overall atmosphere,
37272417,HIGHLIGHT,topic-highlight,Well-appointed bathrooms,"Shared bathrooms feature modern Japanese-style toilets (Toto/washlet), generally spacious showers and reliable hot water in many reports."
37272417,HIGHLIGHT,topic-highlight,Sparkling clean,"Rooms and common areas are frequently described as clean, tidy and well maintained, with fresh towels and overall good housekeeping in many stays."
